last_order_date|distinct_weeks|days_since_last_order|user_recency_score|user_frequency_score
2020-12-28|6|3|5|3
2020-12-16|6|15|4|3
2020-09-17|4|105|1|2
2020-12-29|16|2|5|5
2020-12-27|8|4|5|4
2020-12-18|6|13|4|3
2020-12-29|7|2|5|4
2020-12-28|10|3|5|5
2020-12-09|6|22|3|3
2020-10-15|4|77|1|2
2020-12-31|4|0|5|2
2020-10-08|5|84|1|2
2020-12-16|4|15|4|2
2020-12-17|6|14|4|3
2020-12-22|9|9|4|5
2020-09-18|5|104|1|2
2020-12-28|5|3|5|2
2020-12-09|6|22|3|3
2020-12-22|8|9|4|4
2020-09-02|4|120|1|2
2020-12-05|4|26|3|2
2020-12-05|12|26|3|5
2020-12-06|14|25|3|5
2020-08-25|4|128|1|2
2020-07-13|1|171|1|1
2020-12-26|4|5|5|2
2020-12-01|13|30|2|5
2020-12-05|19|26|3|5
2020-10-28|1|64|1|1
2020-12-21|6|10|4|3
2020-08-24|2|129|1|1
2020-11-06|5|55|1|2
2020-12-06|2|25|3|1
2020-12-01|10|30|2|5
2020-06-18|2|196|1|1
2020-12-28|5|3|5|2
2020-12-29|22|2|5|5
2020-08-21|4|132|1|2
2020-11-06|5|55|1|2
2020-09-05|2|117|1|1
2020-12-10|7|21|3|4
2020-12-28|6|3|5|3
2020-11-12|3|49|1|1
2020-06-16|1|198|1|1
2020-11-21|1|40|2|1
2020-12-20|6|11|4|3
2020-10-01|3|91|1|1
2020-12-09|3|22|3|1
2020-12-14|6|17|3|3
2020-11-27|6|34|2|3
2020-10-17|3|75|1|1
2020-12-29|12|2|5|5
2020-12-28|14|3|5|5
2020-12-13|3|18|3|1
2020-11-06|6|55|1|3
2020-12-29|9|2|5|5
2020-12-08|6|23|3|3
2020-11-22|4|39|2|2
2020-12-11|6|20|3|3
2020-12-05|7|26|3|4
2020-12-09|10|22|3|5
2020-12-28|7|3|5|4
2020-12-28|11|3|5|5
2020-12-30|5|1|5|2
2020-12-17|8|14|4|4
2020-12-16|6|15|4|3
2020-09-21|7|101|1|4
2020-12-16|11|15|4|5
2020-12-10|9|21|3|5
2020-11-23|3|38|2|1
2020-11-09|4|52|1|2
2020-12-31|7|0|5|4
2020-12-10|6|21|3|3
2020-11-12|5|49|1|2
2020-11-10|5|51|1|2
2020-11-17|6|44|2|3
2020-09-27|3|95|1|1
2020-09-20|4|102|1|2
2020-10-04|2|88|1|1
2020-11-11|4|50|1|2
2020-12-21|4|10|4|2
2020-06-07|1|207|1|1
2020-11-23|6|38|2|3
2020-11-01|6|60|1|3
2020-10-30|4|62|1|2
2020-11-15|5|46|2|2
2020-12-21|11|10|4|5
2020-12-23|8|8|5|4
2020-12-21|3|10|4|1
2020-10-31|7|61|1|4
2020-12-21|9|10|4|5
2020-12-02|4|29|2|2
2020-12-18|6|13|4|3
2020-12-10|11|21|3|5
2020-10-02|3|90|1|1
2020-10-23|3|69|1|1
2020-12-05|5|26|3|2
2020-09-22|1|100|1|1
2020-11-22|5|39|2|2
2020-11-21|4|40|2|2
2020-11-02|1|59|1|1
2020-12-22|7|9|4|4
2020-12-17|6|14|4|3
2020-11-06|3|55|1|1
2020-12-05|6|26|3|3
2020-12-08|7|23|3|4
2020-12-11|5|20|3|2
2020-12-22|6|9|4|3
2020-11-12|6|49|1|3
2020-12-30|19|1|5|5
2020-12-14|9|17|3|5
2020-12-24|7|7|5|4
2020-12-26|11|5|5|5
2020-12-20|6|11|4|3
2020-11-22|4|39|2|2
2020-12-06|4|25|3|2
2020-12-11|6|20|3|3
2020-12-08|5|23|3|2
2020-12-22|5|9|4|2
2020-11-29|6|32|2|3
2020-12-27|11|4|5|5
2020-12-15|5|16|4|2
2020-08-29|6|124|1|3
2020-12-22|8|9|4|4
2020-11-21|7|40|2|4
2020-12-04|4|27|2|2
2020-11-06|3|55|1|1
2020-12-09|13|22|3|5
2020-12-23|13|8|5|5
2020-11-14|4|47|1|2
2020-12-30|9|1|5|5
2020-08-27|4|126|1|2
2020-12-18|3|13|4|1
2020-12-29|4|2|5|2
2020-12-14|5|17|3|2
2020-12-15|2|16|4|1
2020-12-26|4|5|5|2
2020-07-21|2|163|1|1
2020-11-14|2|47|1|1
2020-12-05|8|26|3|4
2020-12-19|10|12|4|5
2020-12-19|9|12|4|5
2020-11-30|6|31|2|3
2020-11-27|3|34|2|1
2020-12-14|8|17|3|4
2020-11-10|3|51|1|1
2020-12-30|12|1|5|5
2020-11-11|4|50|1|2
2020-11-28|6|33|2|3
2020-12-11|8|20|3|4
2020-12-29|5|2|5|2
2020-09-13|3|109|1|1
2020-12-19|8|12|4|4
2020-12-15|12|16|4|5
2020-10-03|2|89|1|1
2020-12-28|7|3|5|4
2020-11-22|11|39|2|5
2020-12-02|2|29|2|1
2020-12-12|6|19|3|3
2020-12-07|9|24|3|5
2020-11-13|3|48|1|1
2020-11-06|4|55|1|2
2020-11-21|1|40|2|1
2020-11-15|6|46|2|3
2020-11-17|5|44|2|2
2020-11-25|3|36|2|1
2020-10-12|1|80|1|1
2020-11-29|8|32|2|4
2020-11-28|6|33|2|3
2020-11-22|2|39|2|1
2020-12-17|7|14|4|4
2020-11-21|7|40|2|4
2020-12-06|7|25|3|4
2020-10-28|3|64|1|1
2020-12-02|3|29|2|1
2020-12-24|8|7|5|4
2020-11-12|6|49|1|3
2020-12-13|2|18|3|1
2020-12-14|6|17|3|3
2020-12-31|9|0|5|5
2020-09-15|3|107|1|1
2020-12-13|12|18|3|5
2020-11-12|6|49|1|3
2020-12-01|5|30|2|2
2020-09-15|4|107|1|2
2020-11-30|5|31|2|2
2020-12-02|3|29|2|1
2020-11-12|4|49|1|2
2020-12-07|5|24|3|2
2020-10-03|4|89|1|2
2020-11-29|7|32|2|4
2020-11-26|7|35|2|4
2020-08-07|2|146|1|1
2020-11-21|9|40|2|5
2020-12-24|6|7|5|3
2020-12-13|4|18|3|2
2020-12-23|5|8|5|2
2020-12-30|10|1|5|5
2020-12-13|5|18|3|2
2020-11-24|5|37|2|2
2020-12-22|9|9|4|5
2020-12-08|7|23|3|4
2020-11-10|3|51|1|1
2020-12-19|9|12|4|5
2020-12-21|8|10|4|4
2020-12-29|11|2|5|5
2020-12-15|9|16|4|5
2020-12-17|10|14|4|5
2020-12-14|6|17|3|3
2020-10-13|4|79|1|2
2020-12-19|9|12|4|5
2020-12-21|3|10|4|1
2020-12-12|4|19|3|2
2020-11-10|3|51|1|1
2020-11-22|4|39|2|2
2020-11-14|3|47|1|1
2020-12-17|4|14|4|2
2020-10-23|1|69|1|1
2020-12-28|6|3|5|3
2020-08-19|3|134|1|1
2020-10-07|4|85|1|2
2020-10-14|2|78|1|1
2020-12-13|12|18|3|5
2020-12-02|7|29|2|4
2020-11-26|2|35|2|1
2020-12-06|8|25|3|4
2020-12-05|6|26|3|3
2020-12-30|5|1|5|2
2020-11-29|6|32|2|3
2020-12-08|4|23|3|2
2020-09-07|4|115|1|2
2020-12-28|7|3|5|4
2020-12-26|8|5|5|4
2020-12-05|6|26|3|3
2020-11-14|4|47|1|2
2020-12-12|5|19|3|2
2020-10-23|2|69|1|1
2020-12-16|11|15|4|5
2020-12-19|15|12|4|5
2020-12-13|4|18|3|2
2020-11-12|7|49|1|4
2020-12-15|12|16|4|5
2020-11-22|4|39|2|2
2020-12-20|6|11|4|3
2020-12-28|3|3|5|1
2020-11-17|4|44|2|2
2020-12-13|8|18|3|4
2020-12-19|10|12|4|5
2020-12-04|6|27|2|3
2020-12-22|4|9|4|2
2020-11-30|11|31|2|5
2020-11-09|5|52|1|2
2020-12-22|9|9|4|5
2020-12-14|4|17|3|2
2020-12-10|5|21|3|2
2020-12-19|15|12|4|5
2020-12-05|8|26|3|4
2020-11-18|6|43|2|3
2020-12-09|2|22|3|1
2020-12-27|9|4|5|5
2020-12-29|5|2|5|2
2020-12-26|6|5|5|3
2020-12-30|16|1|5|5
2020-12-23|5|8|5|2
2020-10-10|3|82|1|1
2020-12-05|8|26|3|4
2020-11-27|6|34|2|3
2020-11-20|3|41|2|1
2020-10-10|3|82|1|1
2020-11-29|4|32|2|2
2020-11-02|4|59|1|2
2020-12-01|6|30|2|3
2020-10-27|1|65|1|1
2020-12-27|4|4|5|2
2020-12-06|5|25|3|2
2020-10-16|5|76|1|2
2020-12-08|7|23|3|4
2020-09-11|3|111|1|1
2020-11-30|12|31|2|5
2020-12-02|5|29|2|2
2020-11-21|8|40|2|4
2020-08-23|2|130|1|1
2020-11-22|2|39|2|1
2020-12-19|7|12|4|4
2020-12-03|4|28|2|2
2020-12-02|2|29|2|1
2020-12-19|7|12|4|4
2020-12-22|6|9|4|3
2020-12-16|9|15|4|5
2020-12-10|8|21|3|4
2020-12-17|6|14|4|3
2020-11-11|3|50|1|1
2020-12-28|7|3|5|4
2020-11-20|7|41|2|4
2020-12-17|8|14|4|4
2020-12-20|15|11|4|5
2020-11-23|11|38|2|5
2020-10-14|3|78|1|1
2020-11-24|3|37|2|1
2020-12-16|8|15|4|4
2020-12-09|1|22|3|1
2020-10-30|7|62|1|4
2020-12-04|10|27|2|5
2020-12-15|6|16|4|3
2020-12-29|4|2|5|2
2020-12-28|6|3|5|3
2020-12-07|10|24|3|5
2020-12-18|7|13|4|4
2020-12-29|4|2|5|2
2020-11-21|4|40|2|2
2020-12-06|4|25|3|2
2020-12-26|16|5|5|5
2020-12-29|4|2|5|2
2020-09-27|2|95|1|1
2020-12-14|8|17|3|4
2020-11-15|6|46|2|3
2020-12-28|18|3|5|5
2020-12-28|10|3|5|5
2020-11-14|6|47|1|3
2020-12-17|6|14|4|3
2020-11-27|7|34|2|4
2020-11-20|8|41|2|4
2020-12-13|6|18|3|3
2020-12-22|4|9|4|2
2020-12-13|8|18|3|4
2020-12-19|8|12|4|4
2020-12-20|7|11|4|4
2020-12-14|11|17|3|5
2020-11-22|1|39|2|1
2020-12-31|11|0|5|5
2020-12-13|7|18|3|4
2020-10-17|3|75|1|1
2020-12-12|5|19|3|2
2020-12-04|6|27|2|3
2020-12-08|4|23|3|2
2020-11-28|5|33|2|2
2020-12-31|8|0|5|4
2020-12-20|6|11|4|3
2020-11-27|2|34|2|1
2020-12-19|4|12|4|2
2020-12-23|13|8|5|5
2020-12-10|7|21|3|4
2020-09-19|2|103|1|1
2020-12-25|8|6|5|4
2020-11-15|8|46|2|4
2020-11-09|5|52|1|2
2020-12-13|4|18|3|2
2020-11-20|4|41|2|2
2020-12-02|9|29|2|5
2020-10-14|4|78|1|2
2020-11-20|5|41|2|2
2020-12-14|8|17|3|4
2020-12-12|4|19|3|2
2020-11-24|7|37|2|4
2020-12-19|4|12|4|2
2020-10-13|4|79|1|2
2020-08-08|1|145|1|1
2020-12-21|13|10|4|5
2020-12-20|7|11|4|4
2020-12-05|9|26|3|5
2020-12-08|5|23|3|2
2020-12-14|2|17|3|1
2020-12-27|10|4|5|5
2020-12-28|2|3|5|1
2020-12-22|14|9|4|5
2020-12-06|8|25|3|4
2020-12-12|8|19|3|4
2020-11-02|3|59|1|1
2020-12-28|13|3|5|5
2020-12-23|7|8|5|4
2020-12-11|4|20|3|2
2020-11-15|2|46|2|1
2020-12-22|13|9|4|5
2020-11-08|4|53|1|2
2020-11-21|4|40|2|2
2020-08-25|3|128|1|1
2020-12-22|6|9|4|3
2020-12-20|6|11|4|3
2020-12-13|8|18|3|4
2020-07-12|2|172|1|1
2020-12-01|3|30|2|1
2020-12-09|3|22|3|1
2020-12-30|3|1|5|1
2020-12-27|7|4|5|4
2020-12-19|7|12|4|4
2020-10-28|5|64|1|2
2020-12-23|4|8|5|2
2020-09-21|4|101|1|2
2020-12-13|12|18|3|5
2020-11-23|3|38|2|1
2020-12-16|9|15|4|5
2020-12-19|7|12|4|4
2020-07-27|2|157|1|1
2020-12-27|5|4|5|2
2020-10-07|4|85|1|2
2020-12-06|6|25|3|3
2020-11-29|4|32|2|2
2020-12-20|6|11|4|3
2020-12-19|7|12|4|4
2020-11-30|8|31|2|4
2020-12-27|4|4|5|2
2020-11-03|3|58|1|1
2020-11-13|3|48|1|1
2020-11-19|5|42|2|2
2020-12-06|7|25|3|4
2020-12-27|15|4|5|5
2020-12-21|7|10|4|4
2020-10-27|5|65|1|2
2020-12-27|4|4|5|2
2020-12-17|3|14|4|1
2020-12-08|7|23|3|4
2020-10-27|4|65|1|2
2020-11-28|4|33|2|2
2020-11-30|4|31|2|2
2020-12-30|6|1|5|3
2020-12-27|12|4|5|5
2020-12-13|4|18|3|2
2020-12-01|4|30|2|2
2020-11-30|6|31|2|3
2020-12-06|4|25|3|2
2020-11-28|3|33|2|1
2020-09-11|2|111|1|1
2020-11-26|5|35|2|2
2020-12-27|2|4|5|1
2020-12-21|6|10|4|3
2020-12-22|3|9|4|1
2020-12-18|7|13|4|4
2020-12-01|7|30|2|4
2020-10-31|5|61|1|2
2020-12-07|5|24|3|2
2020-12-11|2|20|3|1
2020-12-29|9|2|5|5
2020-12-08|3|23|3|1
2020-12-30|9|1|5|5
2020-12-01|8|30|2|4
2020-12-08|8|23|3|4
2020-10-01|2|91|1|1
2020-08-24|2|129|1|1
2020-12-14|10|17|3|5
2020-12-30|3|1|5|1
2020-10-19|3|73|1|1
2020-12-20|11|11|4|5
2020-12-06|3|25|3|1
2020-12-17|10|14|4|5
2020-12-26|9|5|5|5
2020-12-21|11|10|4|5
2020-11-30|8|31|2|4
2020-12-05|3|26|3|1
2020-12-16|4|15|4|2
2020-12-24|6|7|5|3
2020-12-29|9|2|5|5
2020-12-09|7|22|3|4
2020-12-14|7|17|3|4
2020-09-04|5|118|1|2
2020-12-14|5|17|3|2
2020-12-16|7|15|4|4
2020-09-24|1|98|1|1
2020-12-31|15|0|5|5
2020-12-13|3|18|3|1
2020-12-11|9|20|3|5
2020-12-23|7|8|5|4
2020-12-28|7|3|5|4
2020-12-30|9|1|5|5
2020-12-12|6|19|3|3
2020-12-12|11|19|3|5
2020-12-20|6|11|4|3
2020-09-15|5|107|1|2
2020-11-26|5|35|2|2
2020-12-15|6|16|4|3
2020-12-19|8|12|4|4
2020-12-29|3|2|5|1
2020-12-15|8|16|4|4
2020-12-29|6|2|5|3
2020-11-28|3|33|2|1
2020-12-27|8|4|5|4
2020-11-29|6|32|2|3
2020-10-18|3|74|1|1
2020-12-07|6|24|3|3
2020-10-02|4|90|1|2
2020-12-13|4|18|3|2
2020-12-12|5|19|3|2
2020-12-17|7|14|4|4
2020-12-19|11|12|4|5
2020-11-08|6|53|1|3
2020-12-04|4|27|2|2
2020-12-30|8|1|5|4
2020-12-26|15|5|5|5
2020-09-16|6|106|1|3
2020-12-22|5|9|4|2
2020-12-26|6|5|5|3
2020-12-09|5|22|3|2
2020-12-16|4|15|4|2
2020-12-09|3|22|3|1
2020-12-15|8|16|4|4
2020-12-10|6|21|3|3
2020-12-10|4|21|3|2
2020-10-11|2|81|1|1
2020-12-22|20|9|4|5
2020-10-09|4|83|1|2
2020-12-10|7|21|3|4
2020-09-17|3|105|1|1
2020-12-09|8|22|3|4
2020-12-13|12|18|3|5
2020-12-04|9|27|2|5
2020-12-19|2|12|4|1
2020-12-13|7|18|3|4
2020-12-08|4|23|3|2
2020-10-31|3|61|1|1
2020-12-31|4|0|5|2
2020-12-29|6|2|5|3
2020-12-17|11|14|4|5
2020-12-12|5|19|3|2
2020-12-21|10|10|4|5
2020-12-19|5|12|4|2
2020-12-13|11|18|3|5
2020-12-26|5|5|5|2
2020-09-26|2|96|1|1
2020-12-27|7|4|5|4
2020-11-28|4|33|2|2
2020-12-08|5|23|3|2
2020-12-10|6|21|3|3
2020-11-20|7|41|2|4
2020-12-10|7|21|3|4
2020-12-24|4|7|5|2
2020-12-05|2|26|3|1
2020-11-15|7|46|2|4
2020-12-30|5|1|5|2
2020-12-08|10|23|3|5
2020-11-26|5|35|2|2
2020-09-18|4|104|1|2
2020-12-09|11|22|3|5
2020-10-23|2|69|1|1
2020-12-10|4|21|3|2
2020-12-18|4|13|4|2
2020-12-07|5|24|3|2
2020-09-20|3|102|1|1
2020-12-16|5|15|4|2
2020-11-14|7|47|1|4
2020-12-31|10|0|5|5
2020-12-05|9|26|3|5
2020-09-29|5|93|1|2
2020-12-22|6|9|4|3
2020-12-22|4|9|4|2
2020-12-06|9|25|3|5
2020-12-01|4|30|2|2
2020-12-12|7|19|3|4
2020-12-30|4|1|5|2
2020-11-12|3|49|1|1
2020-12-17|5|14|4|2
2020-11-10|5|51|1|2
2020-12-08|3|23|3|1
2020-12-05|6|26|3|3
2020-11-13|5|48|1|2
2020-12-27|6|4|5|3
2020-12-13|6|18|3|3
2020-12-11|5|20|3|2
2020-11-21|1|40|2|1
2020-12-17|8|14|4|4
2020-11-24|1|37|2|1
2020-12-04|9|27|2|5
2020-11-06|5|55|1|2
2020-12-19|8|12|4|4
2020-11-28|6|33|2|3
2020-12-27|4|4|5|2
2020-12-23|9|8|5|5
2020-11-26|10|35|2|5
2020-11-21|2|40|2|1
2020-11-30|9|31|2|5
2020-12-21|13|10|4|5
2020-08-25|2|128|1|1
2020-12-19|8|12|4|4
2020-11-09|1|52|1|1
2020-10-30|3|62|1|1
2020-12-20|7|11|4|4
2020-12-17|5|14|4|2
2020-12-31|6|0|5|3
2020-12-31|7|0|5|4
2020-12-16|12|15|4|5
2020-12-07|3|24|3|1
2020-11-26|6|35|2|3
2020-12-20|7|11|4|4
2020-11-27|7|34|2|4
2020-12-15|10|16|4|5
2020-12-04|7|27|2|4
2020-12-06|4|25|3|2
2020-12-22|6|9|4|3
2020-12-20|5|11|4|2
2020-12-14|12|17|3|5
2020-12-10|10|21|3|5
2020-12-29|8|2|5|4
2020-12-21|17|10|4|5
2020-12-13|11|18|3|5
2020-12-22|5|9|4|2
2020-12-14|6|17|3|3
2020-10-24|2|68|1|1
2020-12-06|6|25|3|3
2020-10-20|3|72|1|1
2020-12-19|9|12|4|5
2020-12-12|7|19|3|4
2020-12-22|4|9|4|2
2020-12-28|11|3|5|5
2020-12-17|3|14|4|1
2020-10-25|3|67|1|1
2020-12-27|10|4|5|5
2020-12-12|8|19|3|4
2020-10-04|2|88|1|1
2020-12-28|4|3|5|2
2020-11-12|5|49|1|2
2020-11-23|10|38|2|5
2020-10-13|3|79|1|1
2020-12-18|13|13|4|5
2020-12-14|2|17|3|1
2020-11-20|7|41|2|4
2020-12-22|7|9|4|4
2020-12-30|8|1|5|4
2020-12-15|6|16|4|3
2020-12-19|6|12|4|3
2020-12-28|6|3|5|3
2020-12-17|9|14|4|5
2020-11-21|4|40|2|2
2020-10-02|2|90|1|1
2020-12-13|5|18|3|2
2020-12-10|7|21|3|4
2020-08-22|3|131|1|1
2020-11-29|5|32|2|2
2020-12-11|9|20|3|5
2020-10-23|3|69|1|1
2020-12-17|5|14|4|2
2020-12-02|9|29|2|5
2020-12-10|2|21|3|1
2020-12-17|5|14|4|2
2020-10-29|3|63|1|1
2020-12-11|7|20|3|4
2020-12-28|12|3|5|5
2020-12-12|7|19|3|4
2020-12-16|4|15|4|2
2020-11-02|5|59|1|2
2020-12-14|6|17|3|3
2020-12-27|9|4|5|5
2020-12-26|3|5|5|1
2020-12-18|8|13|4|4
2020-10-19|4|73|1|2
2020-12-25|9|6|5|5
2020-10-22|6|70|1|3
2020-12-21|5|10|4|2
2020-12-13|7|18|3|4
2020-11-14|3|47|1|1
2020-12-14|16|17|3|5
2020-10-20|3|72|1|1
2020-12-29|8|2|5|4
2020-12-31|23|0|5|5
2020-12-22|6|9|4|3
2020-12-29|14|2|5|5
2020-12-21|11|10|4|5
2020-11-21|7|40|2|4
2020-12-17|8|14|4|4
2020-12-04|4|27|2|2
2020-11-28|8|33|2|4
2020-12-23|8|8|5|4
2020-09-27|4|95|1|2
2020-11-15|8|46|2|4
2020-10-25|4|67|1|2
2020-12-10|6|21|3|3
2020-12-13|6|18|3|3
2020-10-07|3|85|1|1
2020-12-26|7|5|5|4
2020-09-20|4|102|1|2
2020-12-27|8|4|5|4
2020-08-05|3|148|1|1
2020-12-25|6|6|5|3
2020-12-12|7|19|3|4
2020-11-23|7|38|2|4
2020-12-25|8|6|5|4
2020-11-29|4|32|2|2
2020-10-10|2|82|1|1
2020-09-22|5|100|1|2
2020-12-19|11|12|4|5
2020-12-22|9|9|4|5
2020-12-23|8|8|5|4
2020-12-11|5|20|3|2
2020-12-22|8|9|4|4
2020-11-06|6|55|1|3
2020-12-31|8|0|5|4
2020-10-25|2|67|1|1
2020-11-27|7|34|2|4
2020-12-30|6|1|5|3
2020-12-10|5|21|3|2
2020-10-08|4|84|1|2
2020-12-15|8|16|4|4
2020-12-20|11|11|4|5
2020-12-24|6|7|5|3
2020-12-29|5|2|5|2
2020-12-22|9|9|4|5
2020-12-16|1|15|4|1
2020-12-28|4|3|5|2
2020-12-02|8|29|2|4
2020-11-22|5|39|2|2
2020-12-20|3|11|4|1
2020-08-02|4|151|1|2
2020-11-25|6|36|2|3
2020-12-29|9|2|5|5
2020-12-29|5|2|5|2
2020-12-01|5|30|2|2
2020-12-02|5|29|2|2
2020-10-29|5|63|1|2
2020-12-27|5|4|5|2
2020-12-22|15|9|4|5
2020-10-19|8|73|1|4
2020-12-28|5|3|5|2
2020-12-21|4|10|4|2
2020-12-09|8|22|3|4
2020-12-17|7|14|4|4
2020-12-15|4|16|4|2
2020-12-29|5|2|5|2
2020-11-29|5|32|2|2
2020-08-27|3|126|1|1
2020-11-30|3|31|2|1
2020-10-20|6|72|1|3
2020-09-04|5|118|1|2
2020-12-20|7|11|4|4
2020-11-26|4|35|2|2
2020-12-29|12|2|5|5
2020-12-06|2|25|3|1
2020-11-10|8|51|1|4
2020-12-25|11|6|5|5
2020-11-22|6|39|2|3
2020-11-29|7|32|2|4
2020-12-21|8|10|4|4
2020-10-21|5|71|1|2
2020-12-14|5|17|3|2
2020-11-16|5|45|2|2
2020-12-30|6|1|5|3
2020-12-06|9|25|3|5
2020-11-01|5|60|1|2
2020-09-22|6|100|1|3
2020-07-23|1|161|1|1
2020-12-15|6|16|4|3
2020-11-30|4|31|2|2
2020-12-12|6|19|3|3
2020-12-29|8|2|5|4
2020-12-09|4|22|3|2
2020-12-09|2|22|3|1
2020-09-26|1|96|1|1
2020-11-13|1|48|1|1
2020-12-30|6|1|5|3
2020-12-22|3|9|4|1
2020-12-27|8|4|5|4
2020-12-29|9|2|5|5
2020-12-20|15|11|4|5
2020-11-21|7|40|2|4
2020-12-11|6|20|3|3
2020-10-18|3|74|1|1
2020-12-18|6|13|4|3
2020-12-11|8|20|3|4
2020-12-09|6|22|3|3
2020-12-30|9|1|5|5
2020-12-04|5|27|2|2
2020-12-31|8|0|5|4
2020-12-08|12|23|3|5
2020-12-27|2|4|5|1
2020-07-13|3|171|1|1
2020-12-12|7|19|3|4
2020-12-25|5|6|5|2
2020-12-31|8|0|5|4
2020-12-14|7|17|3|4
2020-12-27|11|4|5|5
2020-12-09|1|22|3|1
2020-10-22|3|70|1|1
2020-12-27|2|4|5|1
2020-12-25|6|6|5|3
2020-12-12|3|19|3|1
2020-12-28|6|3|5|3
2020-09-15|3|107|1|1
2020-12-18|9|13|4|5
2020-10-25|4|67|1|2
2020-12-31|5|0|5|2
2020-12-28|11|3|5|5
2020-12-15|6|16|4|3
2020-12-29|9|2|5|5
2020-11-29|9|32|2|5
2020-12-28|9|3|5|5
2020-12-24|4|7|5|2
2020-11-26|2|35|2|1
2020-12-12|10|19|3|5
2020-11-16|2|45|2|1
2020-10-21|6|71|1|3
2020-12-02|3|29|2|1
2020-12-28|11|3|5|5
2020-12-06|7|25|3|4
2020-11-21|7|40|2|4
2020-10-20|8|72|1|4
2020-10-28|3|64|1|1
2020-12-02|5|29|2|2
2020-11-20|5|41|2|2
2020-12-16|4|15|4|2
2020-12-21|6|10|4|3
2020-12-22|5|9|4|2
2020-09-15|4|107|1|2
2020-12-18|4|13|4|2
2020-11-27|3|34|2|1
2020-11-25|5|36|2|2
2020-12-18|4|13|4|2
2020-12-12|13|19|3|5
2020-12-14|9|17|3|5
2020-11-17|5|44|2|2
2020-10-19|4|73|1|2
2020-12-13|8|18|3|4
2020-10-11|5|81|1|2
2020-11-26|8|35|2|4
2020-11-30|8|31|2|4
2020-08-26|1|127|1|1
2020-11-11|8|50|1|4
2020-12-29|9|2|5|5
2020-12-09|6|22|3|3
2020-09-06|3|116|1|1
2020-12-14|6|17|3|3
2020-12-28|10|3|5|5
2020-12-11|11|20|3|5
2020-11-03|6|58|1|3
2020-08-26|2|127|1|1
2020-12-18|6|13|4|3
2020-12-18|6|13|4|3
2020-12-12|6|19|3|3
2020-12-29|6|2|5|3
2020-12-09|3|22|3|1
2020-12-14|6|17|3|3
2020-11-29|9|32|2|5
2020-12-12|3|19|3|1
2020-11-25|2|36|2|1
2020-12-15|7|16|4|4
2020-12-09|3|22|3|1
2020-12-12|8|19|3|4
2020-11-12|9|49|1|5
2020-11-30|6|31|2|3
2020-12-28|2|3|5|1
2020-12-24|7|7|5|4
2020-07-13|2|171|1|1
2020-11-12|4|49|1|2
2020-12-28|11|3|5|5
2020-08-03|3|150|1|1
2020-12-19|10|12|4|5
2020-12-27|15|4|5|5
2020-12-08|3|23|3|1
2020-12-21|4|10|4|2
2020-11-02|6|59|1|3
2020-12-28|7|3|5|4
2020-12-29|11|2|5|5
2020-09-24|3|98|1|1
2020-10-24|4|68|1|2
2020-12-29|5|2|5|2
2020-12-29|10|2|5|5
2020-12-20|8|11|4|4
2020-11-20|6|41|2|3
2020-12-15|4|16|4|2
2020-12-16|12|15|4|5
2020-12-23|9|8|5|5
2020-12-22|13|9|4|5
2020-06-28|2|186|1|1
2020-10-04|3|88|1|1
2020-12-07|1|24|3|1
2020-09-08|4|114|1|2
2020-07-07|2|177|1|1
2020-11-09|6|52|1|3
2020-12-13|4|18|3|2
2020-10-16|3|76|1|1
2020-12-31|6|0|5|3
2020-12-15|6|16|4|3
2020-12-15|5|16|4|2
2020-12-31|8|0|5|4
2020-12-19|6|12|4|3
2020-08-23|5|130|1|2
2020-12-21|5|10|4|2
2020-12-20|8|11|4|4
2020-11-17|8|44|2|4
2020-12-14|9|17|3|5
2020-12-06|2|25|3|1
2020-11-28|7|33|2|4
2020-11-03|6|58|1|3
2020-11-29|10|32|2|5
2020-11-21|6|40|2|3
2020-12-13|7|18|3|4
2020-12-21|8|10|4|4
2020-12-15|7|16|4|4
2020-12-06|7|25|3|4
2020-11-23|6|38|2|3
2020-11-28|4|33|2|2
2020-11-23|4|38|2|2
2020-12-20|7|11|4|4
2020-12-28|5|3|5|2
2020-10-13|2|79|1|1
2020-11-28|4|33|2|2
2020-11-28|5|33|2|2
2020-12-31|9|0|5|5
2020-12-15|7|16|4|4
2020-11-30|4|31|2|2
2020-11-10|3|51|1|1
2020-12-28|8|3|5|4
2020-12-10|5|21|3|2
2020-12-21|8|10|4|4
2020-12-28|10|3|5|5
2020-12-04|4|27|2|2
2020-12-22|9|9|4|5
2020-12-15|11|16|4|5
2020-12-17|13|14|4|5
2020-12-08|7|23|3|4
2020-11-23|3|38|2|1
2020-12-21|10|10|4|5
2020-12-19|5|12|4|2
2020-12-22|10|9|4|5
2020-11-20|3|41|2|1
2020-12-09|5|22|3|2
2020-12-05|3|26|3|1
2020-08-25|3|128|1|1
2020-12-20|9|11|4|5
2020-12-26|6|5|5|3
2020-12-13|5|18|3|2
2020-12-16|6|15|4|3
2020-09-28|6|94|1|3
2020-12-29|8|2|5|4
2020-10-30|3|62|1|1
2020-11-23|4|38|2|2
2020-12-08|7|23|3|4
2020-07-25|2|159|1|1
2020-11-15|2|46|2|1
2020-11-02|7|59|1|4
2020-12-13|9|18|3|5
2020-11-25|5|36|2|2
2020-11-17|7|44|2|4
2020-12-26|4|5|5|2
2020-12-29|11|2|5|5
