itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories|categories_level_2|item_replenishment_rate_nov|categories_replenishment_rate_nov|item_replenishment_rate_dec|categories_replenishment_rate_dec
425|220|6|0|489|0|-1|[327, 2312, 4002, 4126]|[4002, 1666, 2012, 4126]|0.26373626373626374|0.14311943172637637|0.28125|0.14519069876329554
13154|1342|4|1|474|0|-1|||0.0||0.0|
25676|449|10|0|359|0|97|[512]|[2793]|0.05555555555555555|0.08257088428314657|0.13793103448275862|0.09033500391930849
29796|1276|6|1|489|3|117|||0.0||0.0|
12430|219|4|0|536|0|144|[1390, 2062, 1395, 3278, 1940]|[2793, 2762, 34, 2346]|0.09090909090909091|0.0885510268411914|0.08888888888888889|0.09754306198047318
10725|1276|6|1|489|3|117|[855, 4011]|[4011, 2012]|0.0|0.11709381388072827|0.0|0.13242364555009017
19903|1411|6|3|202|0|122|[2091, 557]|[298, 678]|0.25|0.046308134639683536|0.25|0.054731820372123235
12261|1276|6|1|489|3|117|[2890, 4011, 4070]|[4070, 4011, 2838]|0.2222222222222222|0.10700922042862122|0.2727272727272727|0.12198312286678893
5368|19|6|1|198|3|122|[2995, 3310, 1083, 2325, 4030, 4031, 3970, 3934]|[3970, 3934, 275, 3189, 4030, 4031]|0.0|0.08471934197740577|0.0|0.09995019313758406
29426|406|10|0|507|0|17|[1421, 644, 830, 2632, 3447]|[3330, 678, 298, 2364, 959]|0.125|0.08019898019912283|0.14893617021276595|0.08976628816197163
5122|671|10|0|503|3|17|[3654, 3970]|[3056, 3970]|0.08333333333333333|0.08248290114187615|0.08|0.09278299625916235
3384|206|6|0|489|0|48||||||
9271|671|10|0|503|3|17|[3654, 3970]|[3056, 3970]|0.09523809523809523|0.08248290114187615|0.09259259259259259|0.09278299625916235
8943|386|10|0|504|0|17|[369, 1255, 3520, 1578, 1085]|[1480, 2364, 2928]|0.15384615384615385|0.08101667777491287|0.1111111111111111|0.08690715302859736
23848|671|10|1|503|3|17|[3654, 3970]|[3056, 3970]|0.13333333333333333|0.08248290114187615|0.09523809523809523|0.09278299625916235
6350|1222|10|0|502|0|29|[3639, 2146]|[3860, 2364]|0.05555555555555555|0.0732287370100031|0.09523809523809523|0.0807214821940634
20626|1132|4|2|491|0|66||||||
4815|328|4|0|498|0|13|[2744]|[2793]|0.09352517985611511|0.08257088428314657|0.11585365853658537|0.09033500391930849
20770|1163|4|0|448|0|161|[2561, 206]|[1480, 366]|0.0|0.06631135817598646|0.0|0.06842075406506712
23851|1144|4|1|100|0|66|[2469]|[1072]||0.11046666598527113||0.12465251580925525
18308|998|4|0|502|0|173|[2580, 3659]|[275, 519]|0.22727272727272727|0.0953627177981414|0.2|0.10607663269079211
16828|748|6|0|308|0|17|[74, 1772, 1505, 1323, 3917, 4068]|[4068, 3917, 3056, 1682, 2364]|0.0|0.07635391359208302|0.0|0.08109286685089764
27656|632|10|1|536|3|156|[1629, 3979]|[34, 3979]|0.5|0.12980958316525418|0.5|0.13223877336518947
32393|443|6|1|525|3|138|[3216, 299]|[3504, 600]|0.0|0.05877068916960705|0.0|0.06330909875352154
7444|1274|4|0|487|3|11|[2464]|[1072]|0.125|0.11046666598527113|0.1|0.12465251580925525
2918|441|10|0|507|0|39|[2091, 2023]|[298, 678]|0.06521739130434782|0.046308134639683536|0.11538461538461539|0.054731820372123235
7887|441|10|0|202|3|149|[922, 2091, 3013, 3319, 3681, 2119]|[2917, 678, 1735, 298, 1840, 857]|0.023255813953488372|0.06351857860615036|0.03333333333333333|0.06945154102595354
6730|322|6|1|536|0|46|[3810]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
26448|1321|4|0|135|3|73|[2951, 3915]|[1072, 3915]|0.08208955223880597|0.11654058897960248|0.08843537414965986|0.12924546146273808
18245|443|6|0|525|3|138|[3216, 299]|[3504, 600]|0.2|0.05877068916960705|0.2|0.06330909875352154
16584|274|4|1|468|0|76|||0.0||0.0|
11656|206|6|1|491|0|117|[327, 4028]|[4028, 2012]|1.0|0.15146389353094886|1.0|0.15819757625699218
24583|800|10|1|449|0|84|[3724, 3201]|[3330, 959]|0.0|0.10753394496654463|0.0|0.11902015755684997
20362|1144|4|1|100|0|66|[2469]|[1072]|0.3333333333333333|0.11046666598527113|0.3333333333333333|0.12465251580925525
19736|342|10|1|191|0|132|[585, 2731, 280, 3227, 3966]|[3056, 298, 678, 3966]|0.0|0.06875342966547461|0.0|0.07812734422086308
13930|342|10|1|191|0|132|[585, 2731, 1459, 3227, 3966]|[3056, 298, 678, 3966]|1.0|0.06875342966547461|1.0|0.07812734422086308
22607|249|6|1|500|0|137|[879, 1362]|[275, 965]||0.08955942740200978||0.09928532314011966
1814|829|10|1|277|0|38|||0.0||0.0|
811|1036|10|1|448|0|37|||0.0||0.0|
22412|829|10|1|277|0|38|[2797, 931]|[2346]|0.2|0.072080463810733|0.16666666666666666|0.07975389307567264
13869|1090|10|1|511|0|0|[163]|[3860]|0.0|0.053146732236848335|0.0|0.06011547943621504
6315|1469|4|2|-1|-1|-1|[3005, 1530, 3595, 3561, 3670, 2581, 278, 226, 3145, 3431]|[3616, 600, 366, 2231]||0.0886116607438457|0.0|0.09508360908471815
31765|1383|10|1|502|0|123|[3262, 3879]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
3415|1383|6|0|537|0|7|[2580, 463, 3645]|[2723, 519]|0.05194805194805195|0.11322906692408585|0.07608695652173914|0.1265306474706775
26974|274|4|1|468|0|76|||0.0||0.0|
26538|389|4|1|520|0|-1|[394, 2930]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
26441|274|4|1|469|0|136|||0.0||0.0|
25036|274|4|1|469|0|136|||0.0||0.0|
28312|389|4|1|520|0|-1|[394, 2930]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
3975|618|4|0|334|0|44|[494, 853, 820, 1711, 2554, 2919, 2252]|[2723, 2364, 686, 519]|0.16071428571428573|0.11164440545723006|0.25806451612903225|0.12480255225229371
23334|1496|6|1|208|3|17|[74, 3361, 3915, 3914, 4243]|[3914, 3915, 3056, 4243, 2364]|0.04597701149425287|0.09051174759677759|0.05460750853242321|0.10804980595235299
15557|598|4|1|491|0|66|||0.0||0.0|
29225|1496|6|3|208|3|17|[1173, 74, 3361, 3915, 3914, 4243]|[3914, 3915, 1840, 3056, 4243, 2364]|0.1179245283018868|0.09117646242866344|0.13530655391120508|0.10699293117536711
21146|325|4|0|267|0|78|[3259, 237, 987, 3344, 2598, 978, 3915, 3914]|[3685, 3914, 2346, 3915, 1840]|0.06454316848281642|0.11602631569191416|0.07549962990377498|0.12545180561311892
17052|615|4|0|466|0|-1|[3900, 3901, 3902, 3903, 1854]|[686, 3900, 3901, 3902, 3903]||0.061518747170389895||0.07201674906951192
5098|1057|4|1|491|3|66|[468]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
1733|1339|10|1|509|0|17|[667, 3023]|[2346, 3189]|0.0|0.08176207587490453|0.0|0.09231570341143648
26958|1132|4|2|491|0|66|[1569, 1898, 2586]|[2723, 519]|1.0|0.11322906692408585|1.0|0.1265306474706775
28529|1132|4|1|491|0|66|||0.0||0.0|
13670|1126|10|3|291|3|139|[3900, 3901, 3902, 507, 990, 3918, 3140, 2556, 90, 3914, 4106, 4034]|[4034, 2793, 2346, 3914, 4106, 3918, 3900, 3901, 3902]|0.0|0.054888073565870645|0.020134228187919462|0.061761352152136545
13810|127|4|0|330|3|53|[385, 2256, 1390, 1518, 3042]|[2762, 370]|0.16279069767441862|0.12465324172377376|0.17777777777777778|0.1358064715936646
24394|1406|10|1|509|0|185|[667]|[3189]|0.12280701754385964|0.09144368793907605|0.14516129032258066|0.10487751374720032
3404|127|4|0|330|3|53|[385, 2256, 1390, 1518, 3042, 3915, 3912]|[3912, 2762, 370, 3915]|0.046153846153846156|0.1231805228501539|0.0410958904109589|0.134385959003274
16216|249|6|0|500|0|137|[3229, 1857]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
23014|344|4|1|491|3|66|||0.0||1.0|
6008|249|6|0|500|0|137|[879, 23]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
23087|1045|10|0|525|0|156|[482, 3903]|[3504, 3903]|0.0|0.04867803157094331|0.0|0.0554395367336077
27839|1045|10|0|525|0|156|[2709, 3903]|[3504, 3903]|0.0|0.04867803157094331|0.0|0.0554395367336077
26380|1045|10|1|525|3|132|[2709, 482]|[3504]|0.0|0.05134701712137109|0.0|0.05615695856590471
5557|406|10|0|503|0|186|[3704, 308, 3540, 2125, 3878, 2980, 3924, 3915, 3913, 3976, 1138]|[3976, 3913, 3915, 275, 3540, 3924, 2231, 600, 2364]|0.12371134020618557|0.09499145747974796|0.13147410358565736|0.10387678464126716
4764|933|10|1|522|0|90|[2603]|[2364]|0.0|0.09331074178315785|0.0|0.10132748495191175
11260|322|6|1|536|0|46||||||
11587|406|10|0|503|0|184|[3704, 1091, 308, 3878, 2980, 3924, 3915, 1229, 3913, 3976]|[965, 3976, 3913, 3915, 275, 3924, 600, 2364]|0.18666666666666668|0.09590191517566277|0.1650485436893204|0.1052963121282139
8685|1111|4|0|487|0|16|[1188, 699, 2751, 3138]|[1072, 2364]|0.14285714285714285|0.10188870388421449|0.25|0.1129900003805835
9789|797|6|1|491|0|177|[3910, 2402, 1668, 3625, 1807]|[1072, 2346, 2012, 3910]||0.09043338250932256||0.10064877246709109
7990|898|4|2|491|0|81|[1069]|[2109]|0.0|0.10896508365734578|0.0|0.11213803328002167
24611|1132|4|1|491|0|66|[975]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
30075|1039|10|2|536|0|156|[300]|[34]|0.21212121212121213|0.07353376764861842|0.20512820512820512|0.08079304508088073
18569|1338|4|0|487|3|89|[914, 3523, 3530, 2808]|[1072, 2793, 3624]|0.14206128133704735|0.0929040042385625|0.1506849315068493|0.10228228951814232
5302|1338|4|0|487|3|89|[914, 3523, 3530, 2808]|[1072, 2793, 3624]|0.11764705882352941|0.0929040042385625|0.15714285714285714|0.10228228951814232
21306|1226|4|2|450|2|76|[2483, 344, 3179, 1422]|[1825, 1677, 366]|0.0|0.04983338311519738|0.0|0.05349173910878711
27842|1338|4|0|487|3|44|[3138]|[1072]|0.12962962962962962|0.11046666598527113|0.11290322580645161|0.12465251580925525
14525|1279|1|1|474|0|-1|[1998, 3333, 46]|[2723, 519]|0.0|0.11322906692408585|0.07692307692307693|0.1265306474706775
27535|896|10|2|445|0|62|[464, 1803, 3894, 3981]|[3752, 2793, 3981, 366]|0.0|0.058482391636990996|0.0|0.06254079263524787
19602|1279|1|1|474|0|-1|[1998, 1313]|[2723, 519]|0.0|0.11322906692408585|0.0|0.1265306474706775
8335|504|10|1|150|0|61|||0.0||0.0|
20744|322|10|1|536|0|19|[1022]|[34]||0.07353376764861842||0.08079304508088073
28788|157|10|0|445|0|60|[464, 3199, 1080, 1707]|[3752, 1677, 366, 432]|0.08695652173913043|0.047618607853333|0.07729468599033816|0.049966506176203095
25767|853|4|1|450|0|76|||0.0||0.0|
9148|157|10|1|445|0|60|[464, 3199, 1080]|[3752, 1677, 366]|0.0|0.05293031350770778|0.0|0.05531887352199683
28941|1249|10|1|531|0|39|[807, 2875]|[2346]||0.072080463810733||0.07975389307567264
7819|1039|6|1|536|0|122|[300]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
28089|107|4|1|491|0|66|||0.0||0.0|
5436|1277|4|1|491|0|144||||||
5341|107|4|1|487|0|66|||0.0||0.0|
1512|107|10|1|491|0|101|||0.0||0.0|
28770|107|10|1|491|0|101|||0.0||0.0|
24640|979|4|0|487|3|66|[1980, 1816, 2209]|[1072, 2209, 2364]|0.0|0.09153879948674735|0.0|0.10125186263784904
4355|617|4|0|148|3|144|[2913, 2402, 1454, 1066]|[2346, 2364, 34]|0.045454545454545456|0.07964165774750309|0.06451612903225806|0.08729147436948836
21369|449|6|0|359|3|98|[512]|[2793]|0.155|0.08257088428314657|0.15294117647058825|0.09033500391930849
29595|280|4|0|491|0|48|[3900, 3901, 3905, 3902, 3903, 3910, 1366]|[3905, 3910, 370, 3900, 3901, 3902, 3903]|0.0|0.06110536402944523|0.0|0.07067091328348142
13274|1180|4|0|388|0|88|[1457, 1986, 3489, 3513]|[1840, 2793, 3624, 2364]|0.03225806451612903|0.08901403127541674|0.05263157894736842|0.09630759874688029
4787|617|4|0|65|3|144|[274, 1952, 1454]|[2920, 34, 2364]|0.029411764705882353|0.09383304419712053|0.02666666666666667|0.10143012033777926
29688|617|4|1|65|3|144|[274, 1952, 1454]|[2920, 34, 2364]|0.0|0.09383304419712053|0.0|0.10143012033777926
23544|810|10|0|503|0|39|[2833, 2325]|[275, 965]|0.5|0.08955942740200978|0.5|0.09928532314011966
22228|1156|10|1|492|0|121|[2002]|[1072]|1.0|0.11046666598527113|0.6666666666666666|0.12465251580925525
14711|745|4|0|65|0|144|[480, 4005, 3760]|[2012, 4005, 1543]|0.07936507936507936|0.08327402016462014|0.058823529411764705|0.0915220201936811
11816|274|4|0|468|0|76|[3024, 1537, 4055, 4175]|[1682, 754, 4175, 4055]|0.0|0.03340597903974557|0.0|0.035563151949821785
29274|1398|4|0|471|3|-1|||0.0||0.0|
17943|765|10|1|507|0|17|[922, 2382, 926]|[2917, 1735]|0.0|0.052688843862588826|0.0|0.057099354089568045
30780|962|4|1|536|3|144|[3063]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
3944|730|4|0|474|0|-1|[3928, 3901, 3900, 3902, 3903, 3910, 3911, 2320, 3161, 2581, 278, 1482, 2167, 26, 3444, 3915]|[3910, 3911, 3624, 3915, 1790, 3444, 2231, 3928, 3451, 3900, 3901, 3902, 3903]|0.013888888888888888|0.0552376594403534|0.013888888888888888|0.06316951721121995
29801|730|4|0|474|0|-1|[3901, 3900, 3903, 3910, 2320, 3161, 2581, 278, 1482, 2167, 26, 3444, 3915]|[3910, 3624, 3915, 3444, 2231, 3451, 3900, 3901, 1790, 3903]|0.016706443914081145|0.056734287254311844|0.01904761904761905|0.06391188783770924
26963|749|10|0|492|0|39|[81, 1807]|[1072, 686]|0.14285714285714285|0.1186377060914309|0.17391304347826086|0.13473697246258168
2687|271|6|2|525|0|117|||0.0||0.0|
18130|271|6|1|525|0|117|[2079]|[3504]||0.05134701712137109|0.0|0.05615695856590471
12070|1104|10|1|507|0|132|[2091, 2731, 1459]|[298, 678]|0.0|0.046308134639683536|0.0|0.054731820372123235
16392|934|10|1|503|0|17|||0.0||0.0|
31088|1246|6|2|536|0|46|[3900, 3986, 3903, 3910, 3911, 1504]|[34, 3910, 3911, 3986, 3900, 3903]|0.0|0.05737110919061281|0.0|0.0665341783638357
25476|768|4|1|485|0|66|[2470, 2848]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
23668|1163|10|0|504|0|17|[3604, 926]|[2917, 1735]|0.14285714285714285|0.052688843862588826|0.2|0.057099354089568045
6570|768|4|1|485|0|66|[2470, 2848]|[1072]|0.10526315789473684|0.11046666598527113|0.21052631578947367|0.12465251580925525
21021|768|4|1|484|0|66|||0.3333333333333333||0.25|
13924|768|4|0|485|0|66|[2470, 2848]|[1072]|0.12280701754385964|0.11046666598527113|0.19718309859154928|0.12465251580925525
20948|504|10|0|441|3|84|[2591, 2708]|[2364, 366]|0.25|0.07665734961227975|0.19047619047619047|0.08263307713741139
26902|322|6|1|536|0|46|||0.0||0.0|
4807|768|4|1|484|0|66|[2470]|[1072]||0.11046666598527113|0.0|0.12465251580925525
22472|322|6|1|536|0|46|[3810]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
626|322|6|1|536|0|46|[3810]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
17429|1335|10|0|421|3|3|[2700, 3126, 3901]|[2723, 3901, 1559]||0.07973254448712437|0.0|0.09072343491960128
9228|737|4|2|536|0|144|||||0.0|
28317|175|6|0|41|0|33|[2136]|[1072]|0.3|0.11046666598527113|0.3333333333333333|0.12465251580925525
20643|829|4|2|536|0|144||||||
7587|737|10|1|536|0|156|[300]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
19707|623|10|0|241|0|84|[1803, 2085]|[1480, 366]|0.06451612903225806|0.06631135817598646|0.06578947368421052|0.06842075406506712
25480|1039|6|1|536|0|122|[300]|[34]|0.2857142857142857|0.07353376764861842|0.2|0.08079304508088073
20266|449|6|0|359|3|98|[512]|[2793]|0.09467455621301775|0.08257088428314657|0.13989637305699482|0.09033500391930849
5871|386|10|0|504|0|17|[3900, 3901, 3902, 3903, 1041, 99, 2796, 3266]|[1735, 3900, 3901, 3902, 3903]||0.047237935610188866||0.05498796133152688
645|1023|6|0|522|0|137|[1147, 2790, 3755, 1085, 1578, 668, 1097, 655, 702]|[965, 422, 2928, 275, 2364]|0.0|0.0763704828870517|0.0|0.08458979578575969
14867|251|4|1|520|0|-1|||0.0||0.0|
5977|771|10|3|522|0|90|[2790, 3916]|[3916, 422]|0.0|0.04042743386824085|0.0|0.04363436443319657
27496|771|10|0|522|0|90|[68, 2872, 745, 2790]|[2346, 2364, 422]|0.05|0.06589783027032083|0.047619047619047616|0.0725470301325249
27389|771|10|0|503|0|45|[3817]|[422]|0.0|0.03230228521707159|0.0|0.03655971236999033
18026|771|10|0|522|0|45|[2790, 745]|[2364, 422]|0.0|0.06280651350011472|0.0|0.06894359866095104
28479|174|4|0|453|0|108|[3254, 397]|[1825, 366]|0.08333333333333333|0.04552948978182655|0.06666666666666667|0.049024534467787415
27104|77|6|2|491|0|117|[3900, 3901, 3902, 3903, 3910, 1807]|[3910, 1072, 3900, 3901, 3902, 3903]|0.0|0.058580128447854964|0.0|0.06807719980053985
18788|322|6|1|536|0|46|||0.0||0.0|
3084|322|6|2|536|0|46||||||
32126|411|4|1|491|3|66|[81]|[686]|0.5|0.12680874619759067|0.4|0.1448214291159081
18683|986|10|1|492|0|37||||||
12861|632|4|1|536|0|144|[3979]|[3979]|1.0|0.18608539868188992|1.0|0.18368450164949823
137|771|10|0|522|0|45|[68, 2872, 745, 2790]|[2346, 2364, 422]|0.0|0.06589783027032083|0.0|0.0725470301325249
30365|143|6|1|495|0|146|||0.0||0.0|
28151|974|10|0|441|3|39|[430]|[3616]|0.0|0.14436147534461544|0.0|0.15521394217497905
4863|1368|10|0|503|3|122|[1772, 3968, 4056, 4172]|[3968, 1682, 4172, 4056]|0.03571428571428571|0.08227393350435683|0.02702702702702703|0.09447705319206112
28053|1368|10|0|503|3|122|[1772, 3968, 4056]|[3968, 1682, 4056]|0.04040404040404041|0.06422329977191019|0.05405405405405406|0.06765134593802319
13048|1010|10|0|503|0|17|[870, 3580, 3915, 1184]|[275, 3915, 2364, 965]|0.07407407407407407|0.09876102714027782|0.09375|0.108434134587093
15535|174|4|1|453|0|108|[3254, 1779]|[1825, 366]|0.0|0.04552948978182655|0.0|0.049024534467787415
6646|361|6|1|249|1|45|[3497, 4045]|[3056, 4045]|0.0|0.061302853367587756|0.0|0.07305038657133396
27981|174|4|1|453|0|108|[3254, 2869, 1779]|[3624, 1825, 366]|0.0|0.05891114733697431|0.0|0.06330280592047935
22445|361|6|1|249|1|45|[3497, 4045]|[3056, 4045]|0.0|0.061302853367587756|0.0|0.07305038657133396
13625|1039|4|1|536|0|144|[300]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
18239|361|6|1|249|1|45|[3497, 4045]|[3056, 4045]|0.0|0.061302853367587756|0.25|0.07305038657133396
17763|123|4|1|294|3|44|[1920, 3919]|[1682, 3919]|1.0|0.1575079349943892|0.5|0.15639111301765887
16654|514|4|0|491|3|66|[1524, 1807, 2470]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
16707|514|4|0|491|3|66|[1524, 1807, 2470]|[1072]|0.32|0.11046666598527113|0.4444444444444444|0.12465251580925525
16257|1135|4|1|395|0|44|[3867, 218, 2062, 2829, 2942]|[2793, 2006, 1543]|0.07194244604316546|0.0970964427480523|0.0658682634730539|0.10484749178514025
1596|322|6|1|536|0|46|[3810]|[34]||0.07353376764861842||0.08079304508088073
31016|1135|4|0|395|0|44|[3867, 218, 1704, 2062, 2829, 2942, 362, 1354, 2432, 3912, 3913, 3924, 3976, 4008, 3914, 3915, 4019]|[1543, 1480, 2793, 3912, 3913, 3976, 4008, 3914, 3915, 4019, 3924, 2006, 2231]|0.10032362459546926|0.10058707976002036|0.08883248730964467|0.10929353163175094
21190|322|6|0|536|0|46|[3810]|[34]|0.07692307692307693|0.07353376764861842|0.07142857142857142|0.08079304508088073
30973|771|10|1|217|0|9|[2005, 1000, 3934]|[3056, 3934, 1559]|0.0|0.08369247884711978|0.0|0.09997652908914433
3812|174|4|1|453|0|108|[3254, 2869, 397]|[3624, 1825, 366]|0.07177033492822966|0.05891114733697431|0.07172995780590717|0.06330280592047935
4251|174|4|1|453|0|108|[3254, 2869, 2289, 397]|[3624, 1825, 366, 2231]|0.09042553191489362|0.0651550727456114|0.1024390243902439|0.07015725091532056
5314|174|4|1|453|0|108|[3254, 2869, 397]|[3624, 1825, 366]|0.14285714285714285|0.05891114733697431|0.14285714285714285|0.06330280592047935
28021|632|10|0|536|3|156|[1629, 3979]|[34, 3979]||0.12980958316525418|0.0|0.13223877336518947
11450|1388|4|3|479|0|151|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
14968|487|4|1|491|0|66|||0.5||0.5|
29808|487|4|1|491|0|66|||||0.0|
13095|748|6|0|508|0|128|[3639, 2422]|[600, 3860]|0.0|0.059670546727345675|0.0|0.0652883591886767
30384|1121|6|1|232|0|122|[74, 4204]|[3056, 4204]|0.0|0.04456570742500897|0.0|0.04966428074052317
31713|280|4|1|278|0|53|[3653, 3373]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
9884|974|6|2|480|0|117|[3619, 3903, 2037]|[2346, 3903]|0.0|0.05904475491562427|0.0|0.06723800398849167
24247|246|4|1|469|0|-1|||0.0||0.0|
19524|829|10|1|536|0|83|[2730]|[34]|0.5|0.07353376764861842|0.5|0.08079304508088073
16342|593|10|0|125|0|147|[2256, 3042]|[370]|0.0|0.12328749182527994|0.0|0.13232263734129843
1807|829|10|2|536|0|83|||||0.0|
19167|463|6|1|503|0|17|||||0.0|
8630|544|1|0|492|3|78|[3870, 2002, 3376, 889, 3613, 4244]|[1666, 1062, 1072, 4244, 2231, 3613]|0.08333333333333333|0.08697495542324514|0.08571428571428572|0.097484836815644
20886|1006|6|3|491|3|117|[2658]|[2109]|0.0|0.10896508365734578|0.0|0.11213803328002167
27740|606|4|1|516|0|16|||0.0||0.0|
22914|523|10|0|503|3|186|[1091, 150, 522]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
21420|410|4|1|487|0|144|[1569, 1898, 2586]|[2723, 519]|0.6|0.11322906692408585|0.6|0.1265306474706775
14057|523|6|0|503|3|184|[1091, 1229]|[275, 965]|0.13333333333333333|0.08955942740200978|0.15151515151515152|0.09928532314011966
9078|366|6|0|497|0|-1|[1591, 155, 891]|[3330, 2364, 959]|0.0625|0.10279287723874904|0.125|0.11312260002187058
74|523|10|0|502|3|85|[870, 2370]|[275, 965]|0.1111111111111111|0.08955942740200978|0.09090909090909091|0.09928532314011966
7471|1249|4|1|530|0|-1|[3005, 2030, 118]|[432, 754, 366]|0.0|0.031209020239713763|0.0|0.033214341742513996
19180|642|4|2|452|0|12|||0.0||0.0|
9061|1156|4|1|160|3|44|[3228]|[686]|0.0|0.12680874619759067|0.3333333333333333|0.1448214291159081
22313|1121|6|1|503|0|122|||0.0||0.0|
20010|829|10|1|536|0|83|[2730]|[34]||0.07353376764861842|0.0|0.08079304508088073
14295|1156|4|1|161|0|163|[3228]|[686]|0.0|0.12680874619759067|0.0|0.1448214291159081
15421|256|4|0|359|0|160|[1583]|[2793]|0.14285714285714285|0.08257088428314657|0.1111111111111111|0.09033500391930849
939|1272|10|0|515|0|101|[3900, 3901, 3902, 3903, 3613, 1077]|[3901, 3860, 3900, 3613, 3902, 3903]|0.0|0.04479757267441977|0.16666666666666666|0.05330664019934919
23089|1492|4|3|491|3|66|[1807, 2938]|[1072, 2364]|0.0|0.10188870388421449|0.0|0.1129900003805835
11024|410|4|0|487|0|144|[1569, 1898, 2586]|[2723, 519]|0.391304347826087|0.11322906692408585|0.4782608695652174|0.1265306474706775
23864|771|10|0|522|0|17|[1021]|[422]|0.0|0.03230228521707159|0.0|0.03655971236999033
11601|1023|10|3|506|0|9|[1492, 3755, 1085, 1578, 1889, 3916]|[965, 3916, 2928, 275, 2364]|0.047619047619047616|0.0796205423475194|0.047619047619047616|0.0874196566110422
4117|322|6|1|536|0|46|[1984]|[34]|0.25|0.07353376764861842|0.4|0.08079304508088073
16055|399|6|0|497|0|105||||||
19008|322|4|3|536|0|144|[1984]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
31544|157|6|0|232|3|122|[3459, 4204]|[3056, 4204]|0.0|0.04456570742500897|0.02857142857142857|0.04966428074052317
24946|302|4|1|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]|0.0|0.11005974399037426|0.0|0.12307445703390993
1779|302|4|1|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]|0.0|0.11005974399037426|0.0|0.12307445703390993
13230|73|6|1|421|3|6|[3224, 701]|[2723, 519]|0.0|0.11322906692408585|0.3333333333333333|0.1265306474706775
3386|265|10|1|536|0|156|||0.0||0.0|
26577|302|4|2|473|0|-1|[1555]|[686]|0.0|0.12680874619759067|0.0|0.1448214291159081
29879|302|4|1|473|0|-1|[2814, 3082, 1555]|[2364, 686]|0.0|0.11005974399037426|0.0|0.12307445703390993
18693|389|8|1|468|0|-1||||||
13831|381|4|1|491|0|66|||0.0||0.0|
16207|1156|4|0|161|0|163|[3228]|[686]|0.0|0.12680874619759067|0.0|0.1448214291159081
18343|598|4|1|491|0|66|||0.0||0.0|
15718|1156|4|0|161|0|163|[3228]|[686]|1.0|0.12680874619759067|1.0|0.1448214291159081
2057|909|4|0|474|0|-1|[2973, 421, 2011]|[2011, 252, 519]|0.0|0.07596931399563873|0.0|0.08490747489622334
12673|1274|6|0|489|3|117|[2890, 4011, 3909]|[4011, 3909, 2838]|0.0|0.11115454303931264|0.0|0.12405608579635287
141|105|6|3|207|3|45|||0.0||0.0|
1717|827|4|0|487|3|144|[136]|[1072]|0.2222222222222222|0.11046666598527113|0.25|0.12465251580925525
6722|1272|10|0|503|0|45|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 775]|[3910, 3911, 3901, 3860, 3900, 3613, 3902, 3903]||0.04798855331479086||0.05589579171512912
19859|933|10|1|522|0|132|[3900, 3901, 3902, 3903, 3910, 2603, 2790]|[3910, 422, 2364, 3900, 3901, 3902, 3903]||0.05237530452886973||0.06024255433084084
14106|362|4|1|452|0|166|||0.0||0.0|
3142|933|10|2|522|0|132|[3900, 3901, 3902, 3903, 3910, 2603, 2790]|[3910, 422, 2364, 3900, 3901, 3902, 3903]|0.0|0.05237530452886973|0.0|0.06024255433084084
4994|1379|10|1|536|0|91|[300, 1244]|[2793, 34]|0.125|0.07805232596588249|0.09090909090909091|0.08556402450009461
29207|827|4|0|487|3|48|[2951]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
12820|1229|10|0|445|0|84|||0.0||0.0|
22302|1379|10|1|536|0|91|[3185]|[2793]|0.0|0.08257088428314657|0.0|0.09033500391930849
9244|1142|4|0|470|0|82|[3171, 3407]|[3330, 959]|0.0|0.10753394496654463|0.0|0.11902015755684997
28313|302|4|1|473|0|-1|[2814, 3082, 1555]|[2364, 686]||0.11005974399037426||0.12307445703390993
27832|598|10|1|503|0|132|||0.0||0.0|
13711|320|10|1|503|3|29|||0.0||0.0|
