itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories|categories_level_2
25476|768|4|1|485|0|66|[2470, 2848]|[1072]
23668|1163|10|0|504|0|17|[3604, 926]|[2917, 1735]
6570|768|4|1|485|0|66|[2470, 2848]|[1072]
21021|768|4|1|484|0|66||
13924|768|4|0|485|0|66|[2470, 2848]|[1072]
20948|504|10|0|441|3|84|[2591, 2708]|[2364, 366]
26902|322|6|1|536|0|46||
4807|768|4|1|484|0|66|[2470]|[1072]
22472|322|6|1|536|0|46|[3810]|[34]
626|322|6|1|536|0|46|[3810]|[34]
17429|1335|10|0|421|3|3|[2700, 3126, 3901]|[2723, 3901, 1559]
9228|737|4|2|536|0|144||
28317|175|6|0|41|0|33|[2136]|[1072]
20643|829|4|2|536|0|144||
7587|737|10|1|536|0|156|[300]|[34]
19707|623|10|0|241|0|84|[1803, 2085]|[1480, 366]
25480|1039|6|1|536|0|122|[300]|[34]
20266|449|6|0|359|3|98|[512]|[2793]
5871|386|10|0|504|0|17|[3900, 3901, 3902, 3903, 1041, 99, 2796, 3266]|[1735, 3900, 3901, 3902, 3903]
645|1023|6|0|522|0|137|[1147, 2790, 3755, 1085, 1578, 668, 1097, 655, 702]|[965, 422, 2928, 275, 2364]
14867|251|4|1|520|0|-1||
5977|771|10|3|522|0|90|[2790, 3916]|[3916, 422]
27496|771|10|0|522|0|90|[68, 2872, 745, 2790]|[2346, 2364, 422]
27389|771|10|0|503|0|45|[3817]|[422]
18026|771|10|0|522|0|45|[2790, 745]|[2364, 422]
28479|174|4|0|453|0|108|[3254, 397]|[1825, 366]
27104|77|6|2|491|0|117|[3900, 3901, 3902, 3903, 3910, 1807]|[3910, 1072, 3900, 3901, 3902, 3903]
18788|322|6|1|536|0|46||
3084|322|6|2|536|0|46||
32126|411|4|1|491|3|66|[81]|[686]
18683|986|10|1|492|0|37||
12861|632|4|1|536|0|144|[3979]|[3979]
137|771|10|0|522|0|45|[68, 2872, 745, 2790]|[2346, 2364, 422]
30365|143|6|1|495|0|146||
28151|974|10|0|441|3|39|[430]|[3616]
4863|1368|10|0|503|3|122|[1772, 3968, 4056, 4172]|[3968, 1682, 4172, 4056]
28053|1368|10|0|503|3|122|[1772, 3968, 4056]|[3968, 1682, 4056]
13048|1010|10|0|503|0|17|[870, 3580, 3915, 1184]|[275, 3915, 2364, 965]
15535|174|4|1|453|0|108|[3254, 1779]|[1825, 366]
6646|361|6|1|249|1|45|[3497, 4045]|[3056, 4045]
27981|174|4|1|453|0|108|[3254, 2869, 1779]|[3624, 1825, 366]
22445|361|6|1|249|1|45|[3497, 4045]|[3056, 4045]
13625|1039|4|1|536|0|144|[300]|[34]
18239|361|6|1|249|1|45|[3497, 4045]|[3056, 4045]
17763|123|4|1|294|3|44|[1920, 3919]|[1682, 3919]
16654|514|4|0|491|3|66|[1524, 1807, 2470]|[1072]
16707|514|4|0|491|3|66|[1524, 1807, 2470]|[1072]
16257|1135|4|1|395|0|44|[3867, 218, 2062, 2829, 2942]|[2793, 2006, 1543]
1596|322|6|1|536|0|46|[3810]|[34]
31016|1135|4|0|395|0|44|[3867, 218, 1704, 2062, 2829, 2942, 362, 1354, 2432, 3912, 3913, 3924, 3976, 4008, 3914, 3915, 4019]|[1543, 1480, 2793, 3912, 3913, 3976, 4008, 3914, 3915, 4019, 3924, 2006, 2231]
21190|322|6|0|536|0|46|[3810]|[34]
30973|771|10|1|217|0|9|[2005, 1000, 3934]|[3056, 3934, 1559]
3812|174|4|1|453|0|108|[3254, 2869, 397]|[3624, 1825, 366]
4251|174|4|1|453|0|108|[3254, 2869, 2289, 397]|[3624, 1825, 366, 2231]
5314|174|4|1|453|0|108|[3254, 2869, 397]|[3624, 1825, 366]
28021|632|10|0|536|3|156|[1629, 3979]|[34, 3979]
11450|1388|4|3|479|0|151|[1807]|[1072]
14968|487|4|1|491|0|66||
29808|487|4|1|491|0|66||
13095|748|6|0|508|0|128|[3639, 2422]|[600, 3860]
30384|1121|6|1|232|0|122|[74, 4204]|[3056, 4204]
31713|280|4|1|278|0|53|[3653, 3373]|[2346]
9884|974|6|2|480|0|117|[3619, 3903, 2037]|[2346, 3903]
24247|246|4|1|469|0|-1||
19524|829|10|1|536|0|83|[2730]|[34]
16342|593|10|0|125|0|147|[2256, 3042]|[370]
1807|829|10|2|536|0|83||
19167|463|6|1|503|0|17||
8630|544|1|0|492|3|78|[3870, 2002, 3376, 889, 3613, 4244]|[1666, 1062, 1072, 4244, 2231, 3613]
20886|1006|6|3|491|3|117|[2658]|[2109]
27740|606|4|1|516|0|16||
22914|523|10|0|503|3|186|[1091, 150, 522]|[275, 965]
21420|410|4|1|487|0|144|[1569, 1898, 2586]|[2723, 519]
14057|523|6|0|503|3|184|[1091, 1229]|[275, 965]
9078|366|6|0|497|0|-1|[1591, 155, 891]|[3330, 2364, 959]
74|523|10|0|502|3|85|[870, 2370]|[275, 965]
7471|1249|4|1|530|0|-1|[3005, 2030, 118]|[432, 754, 366]
19180|642|4|2|452|0|12||
9061|1156|4|1|160|3|44|[3228]|[686]
22313|1121|6|1|503|0|122||
20010|829|10|1|536|0|83|[2730]|[34]
14295|1156|4|1|161|0|163|[3228]|[686]
15421|256|4|0|359|0|160|[1583]|[2793]
939|1272|10|0|515|0|101|[3900, 3901, 3902, 3903, 3613, 1077]|[3901, 3860, 3900, 3613, 3902, 3903]
23089|1492|4|3|491|3|66|[1807, 2938]|[1072, 2364]
11024|410|4|0|487|0|144|[1569, 1898, 2586]|[2723, 519]
23864|771|10|0|522|0|17|[1021]|[422]
11601|1023|10|3|506|0|9|[1492, 3755, 1085, 1578, 1889, 3916]|[965, 3916, 2928, 275, 2364]
4117|322|6|1|536|0|46|[1984]|[34]
16055|399|6|0|497|0|105||
19008|322|4|3|536|0|144|[1984]|[34]
31544|157|6|0|232|3|122|[3459, 4204]|[3056, 4204]
24946|302|4|1|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]
1779|302|4|1|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]
13230|73|6|1|421|3|6|[3224, 701]|[2723, 519]
3386|265|10|1|536|0|156||
26577|302|4|2|473|0|-1|[1555]|[686]
29879|302|4|1|473|0|-1|[2814, 3082, 1555]|[2364, 686]
18693|389|8|1|468|0|-1||
13831|381|4|1|491|0|66||
16207|1156|4|0|161|0|163|[3228]|[686]
18343|598|4|1|491|0|66||
15718|1156|4|0|161|0|163|[3228]|[686]
2057|909|4|0|474|0|-1|[2973, 421, 2011]|[2011, 252, 519]
12673|1274|6|0|489|3|117|[2890, 4011, 3909]|[4011, 3909, 2838]
141|105|6|3|207|3|45||
1717|827|4|0|487|3|144|[136]|[1072]
6722|1272|10|0|503|0|45|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 775]|[3910, 3911, 3901, 3860, 3900, 3613, 3902, 3903]
19859|933|10|1|522|0|132|[3900, 3901, 3902, 3903, 3910, 2603, 2790]|[3910, 422, 2364, 3900, 3901, 3902, 3903]
14106|362|4|1|452|0|166||
3142|933|10|2|522|0|132|[3900, 3901, 3902, 3903, 3910, 2603, 2790]|[3910, 422, 2364, 3900, 3901, 3902, 3903]
4994|1379|10|1|536|0|91|[300, 1244]|[2793, 34]
29207|827|4|0|487|3|48|[2951]|[1072]
12820|1229|10|0|445|0|84||
22302|1379|10|1|536|0|91|[3185]|[2793]
9244|1142|4|0|470|0|82|[3171, 3407]|[3330, 959]
28313|302|4|1|473|0|-1|[2814, 3082, 1555]|[2364, 686]
27832|598|10|1|503|0|132||
13711|320|10|1|503|3|29||
15584|302|4|1|473|0|-1|[2814, 3082, 1555]|[2364, 686]
21174|320|10|1|503|3|29|[2995]|[3189]
31071|320|10|1|503|3|29|[2995]|[3189]
1552|302|4|1|473|0|-1|[2814, 3082, 1555]|[2364, 686]
26790|1338|4|0|491|3|48|[3523, 3530, 2808]|[3624, 2793]
30357|1040|10|0|502|0|85|[1803, 2947, 3587]|[1480, 1677, 366]
27826|1156|4|0|496|0|33|[2136]|[1072]
1513|1156|10|1|9|3|39||
30945|1425|4|3|479|0|74|[855, 1807, 2951, 71, 3653, 3767, 1675, 1776, 2545, 3916]|[1666, 2346, 3916, 1072, 2364, 2012]
19625|702|10|1|519|0|8|[3639, 178, 3625, 2979, 2872]|[2346, 3860]
4916|1425|4|3|517|0|89|[1807, 3128, 622, 390, 3257, 3697, 3542, 82, 2545, 536, 925, 2209, 3916, 3280]|[2209, 1666, 519, 3916, 1072, 252, 2838, 2231, 2364]
27400|1425|4|0|491|0|74|[1807, 2942, 1112, 292, 871, 2545]|[1666, 2793, 621, 1072, 1559, 2364]
25631|323|4|0|82|3|144|[179, 3540, 1886, 3493, 3915]|[3915, 3540, 1062]
8403|323|4|0|491|3|66|[179, 3618, 1886]|[1062]
8759|323|6|0|491|3|117|[2642, 3046, 3376, 838, 3618, 4143]|[4143, 1062, 2231]
15631|1126|8|0|527|0|39|[585, 3013, 329, 3953, 2875, 3625]|[2917, 2346, 3056, 3953, 1840]
10328|1126|4|0|362|0|89|[2341, 2488, 2083, 3170, 59, 2813, 2105]|[1840, 2793, 2364, 2105]
6140|417|10|1|517|0|50|[3128, 536, 3712]|[252, 519]
14802|1126|4|0|291|3|129|[30, 394, 507, 3499, 4106]|[1682, 4106, 2346, 1557]
30403|274|4|1|469|0|-1||
32308|1126|4|0|362|3|89|[2341, 2488, 2389, 715, 2813, 272, 3625, 3897, 2872]|[2793, 2346, 1840, 2231, 2364]
22400|319|10|0|514|0|190|[3066, 2856, 2765, 3799]|[1840, 2364, 252, 519]
11064|1126|4|0|362|3|89|[2488, 2389, 2813, 3625, 862]|[2793, 2346, 2364]
4336|302|4|1|473|0|-1|[2814, 3082, 1555]|[2364, 686]
25636|302|4|2|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]
9749|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]
14350|777|6|2|508|0|8||
32092|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]
30211|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]
9416|748|10|0|502|0|178|[2605, 308, 3688, 2737, 284, 12]|[600, 322, 2364]
13565|302|4|0|473|0|-1|[2814, 3082, 1555, 1350]|[2364, 686]
23916|322|10|1|536|0|19|[1984]|[34]
30528|632|4|1|536|3|144|[1629, 3979]|[34, 3979]
2698|246|4|1|469|0|-1||
15609|240|4|1|466|0|-1|[2122]|[686]
14907|43|4|0|321|0|144|[30, 990, 1395, 3268, 2104, 3946, 3944, 3945, 3937]|[3937, 3944, 2793, 3946, 3945, 1682, 1557]
20993|909|4|0|474|0|-1|[2011, 2320, 2206, 1935, 2594, 2581, 278, 26]|[2011, 3624, 2231, 3451, 1790]
10542|1180|10|3|522|3|85|[2790, 3916]|[3916, 422]
568|1111|10|0|491|3|154|[547, 2473, 2470, 3900, 3905, 3903, 3915, 3444]|[3905, 3915, 1072, 3444, 3900, 3903]
9300|1145|10|0|485|3|132|[3900, 3910, 3905, 3902, 3903, 3911, 136]|[3905, 3910, 3911, 1072, 3900, 3902, 3903]
22031|4|4|1|474|0|-1||
29954|806|4|1|452|3|12|[3254]|[366]
30138|267|10|0|515|0|84|[390, 1907, 732, 17, 939, 3915, 3914]|[519, 3914, 3915, 2231, 252]
847|748|6|1|508|0|128||
792|1180|10|0|70|0|84|[480, 2389, 3083, 3625, 2872, 4227]|[2346, 4227, 2012, 2231]
26870|1039|4|2|536|3|144|[300]|[34]
5529|43|4|0|321|0|144|[30, 3268, 2104, 3944, 3945, 3937]|[3937, 3944, 3945, 1682, 1557]
23788|333|10|0|503|0|101|[2011, 3502, 2402, 1523, 2960, 4255]|[2346, 3860, 2231, 2011, 4255]
3470|43|4|1|148|0|144|[3767, 846]|[2346]
6743|43|4|0|148|0|144|[3767, 3625, 189]|[1072, 2346]
6174|43|4|0|148|0|144|[3767, 846]|[2346]
15083|286|4|0|82|0|144|[3392, 179, 1390, 563, 383, 1886, 3912, 1763, 3226]|[1666, 1763, 1062, 3912, 2762, 621, 2364]
19860|1383|6|0|537|0|117|[1356]|[34]
22512|1039|4|0|336|0|44|[2256, 3042]|[370]
18136|171|4|0|487|3|66|[1807]|[1072]
10687|43|4|0|131|3|144|[47]|[686]
4280|1039|4|0|336|0|44|[2256, 1390, 3042]|[2762, 370]
31378|453|4|0|458|0|-1|[2927, 3783, 478]|[3616, 2006]
15560|880|4|1|462|0|-1||
1302|1145|10|0|485|3|132|[3900, 3910, 3905, 3902, 3903, 3911, 2470, 1608]|[3905, 3910, 3911, 1072, 3900, 3902, 3903]
6694|1145|10|0|485|3|132|[3900, 3910, 3905, 3902, 3903, 3911, 2473]|[3905, 3910, 3911, 1072, 3900, 3902, 3903]
12227|806|4|2|452|3|12||
5857|431|4|1|491|0|81||
4137|1383|10|2|537|0|19||
24411|950|4|1|487|0|89|[178, 3625]|[2346]
30431|806|4|1|452|3|12||
11935|806|4|1|452|3|12||
7280|389|4|1|469|0|-1|[559]|[432]
30475|806|4|0|452|3|12|[1373, 3073, 1405, 3981]|[1825, 3981, 1677, 366]
30993|323|4|0|489|0|177|[327, 4028]|[4028, 2012]
29455|806|4|1|452|3|12|[3254]|[366]
306|1197|4|1|491|3|66||
2089|1113|4|0|491|3|66|[2942]|[2793]
21579|433|4|0|452|0|12|[1373, 3073, 2570, 1646]|[1825, 1677, 366]
28282|433|4|1|452|0|12|[1373, 3073, 2570, 1646]|[1825, 1677, 366]
19148|322|4|1|536|0|144||
138|322|4|1|536|0|144|[1984]|[34]
16952|1052|6|1|315|0|17|[3254]|[366]
17097|120|10|0|503|3|101|[1392, 3299]|[2364, 3189]
6451|322|4|1|536|0|144|[1984]|[34]
7|105|6|1|495|3|146||
1510|105|6|1|495|3|146|[2136]|[1072]
9320|322|6|1|536|0|46|[1984]|[34]
18813|885|4|1|432|0|159||
32416|105|6|1|495|3|-1||
3822|771|10|0|503|0|77|[870, 1694, 2863, 1184, 3916]|[965, 3916, 2863, 275, 600]
23570|431|6|1|491|0|117|[2658]|[2109]
24587|771|6|0|503|0|180|[870, 1950]|[275, 965]
12536|829|10|1|536|3|83||
25562|431|6|1|491|0|117||
13742|771|10|3|500|0|17|[870, 1083, 690]|[275, 965]
6004|219|4|1|536|0|1|[3720]|[34]
3369|431|6|1|491|0|117|[2658]|[2109]
21177|415|10|1|536|0|156|[2279]|[34]
22710|963|10|0|504|3|123|[3900, 3910, 3903, 3604, 3266]|[2917, 3910, 1735, 3900, 3903]
30412|627|4|2|455|0|-1|[1803]|[366]
6858|322|4|1|536|0|144||
25628|322|10|1|536|0|19||
9954|322|10|1|536|0|19||
12883|1039|4|1|536|3|144|[300]|[34]
31278|322|6|0|536|0|46|[1984]|[34]
30757|105|6|1|495|3|-1|[1807]|[1072]
232|322|6|1|536|0|46|[1984]|[34]
2452|322|6|1|536|0|46|[2957]|[34]
21056|1349|4|1|486|3|66||
28717|771|10|0|503|0|17|[74, 1116, 3985]|[3056, 3985, 2364]
5774|105|6|1|495|3|-1|[2136]|[1072]
2691|1039|10|1|146|3|60|[975]|[1072]
30310|105|6|1|495|3|-1|[3745, 1807]|[3288, 1072]
29021|1039|10|1|146|3|60||
25067|105|6|2|495|3|-1||
5317|342|6|0|190|0|96|[922, 2731, 2226]|[298, 2917, 678]
17912|342|6|0|190|0|96|[922, 2731, 2226]|[298, 2917, 678]
30132|45|10|1|503|3|17|[2995]|[3189]
24487|431|6|1|491|0|117||
29493|431|6|1|491|0|117|[2658]|[2109]
20727|990|4|1|474|0|-1|[3867, 2256, 41, 1518]|[370, 1543]
30628|322|10|3|536|0|19|[1984]|[34]
21615|322|6|1|536|0|46||
3495|580|10|1|515|0|188|[450, 3157]|[252, 519]
555|598|4|1|484|0|66|[3745, 1849]|[3288, 875]
1198|105|6|2|495|3|-1|[1807]|[1072]
7810|105|6|1|495|3|-1||
17736|105|6|1|495|3|-1||
23020|333|4|0|19|0|144|[545, 2021, 414, 2393, 4007]|[1062, 2012, 2364, 4007]
29002|453|4|0|458|0|-1|[2927, 1862, 3800]|[3616, 2364, 2006]
1258|302|10|1|503|0|185|[3705, 1350]|[2364, 686]
7105|431|6|1|491|0|117|[1807]|[1072]
7833|322|6|1|536|0|46||
885|453|4|2|458|0|-1|[2927, 3800]|[3616, 2006]
32654|361|10|1|181|3|84|[585, 3965]|[3056, 3965]
10846|361|10|1|181|3|84|[585, 3965]|[3056, 3965]
9834|322|10|1|536|0|19||
6311|322|6|1|536|0|46||
12280|431|6|1|491|0|117||
3952|880|10|1|517|0|101|[2733, 1007]|[252, 519]
1829|481|4|2|468|0|-1|[3024, 3907]|[1682, 3907]
13159|880|10|1|503|0|101||
12358|322|6|1|536|0|46|[1984]|[34]
15378|77|10|1|492|0|39||
4098|443|4|2|525|0|66|[768]|[3504]
3296|1040|4|0|452|0|12|[3254, 2570, 1646]|[1825, 366]
17338|443|4|2|525|0|81|[3717]|[3504]
27291|336|10|1|515|3|189||
10964|643|10|1|508|3|8|[3639]|[3860]
3300|105|6|1|495|3|-1||
30905|336|10|1|515|3|92||
5323|322|4|1|536|0|144||
6218|336|10|1|515|3|92|[1176, 17, 536]|[252, 519]
25971|148|4|1|452|0|12||
30191|30|6|1|489|0|-1|[327, 4268]|[4268, 2012]
17466|336|10|1|515|3|188|[450, 3214, 3157]|[252, 519]
30758|105|6|0|495|3|-1|[2136]|[1072]
5786|105|6|0|495|3|-1|[2136, 3750, 3020]|[1072, 1666, 2346]
16658|336|10|0|515|3|188|[450, 3214, 3157, 3778]|[252, 519]
26750|105|6|1|495|3|-1||
21335|148|4|1|452|0|12||
26371|393|10|3|536|3|156|[211, 2062, 2048]|[2793, 2364, 1677]
22623|1040|4|0|452|0|12||
922|1040|4|1|452|0|12||
10789|1325|1|1|466|0|-1|[3767, 846]|[2346]
31800|1040|4|3|452|0|12|[3827, 2570, 1646]|[1825, 366]
8442|157|10|2|441|3|37||
8869|829|4|0|295|3|163|[1920, 4047]|[1682, 4047]
20427|1040|4|1|452|0|12|[3254, 2570, 1646]|[1825, 366]
28810|1040|4|1|452|0|12||
4447|569|4|0|335|3|109|[3900, 3901, 3902, 1330]|[370, 3900, 3901, 3902]
32260|1180|4|0|489|3|66|[1785, 3908, 3909]|[3908, 3909, 2838]
28980|569|4|0|335|3|109|[3900, 3901, 3902, 1330]|[370, 3900, 3901, 3902]
789|1180|4|0|489|3|66|[2890, 3908, 3909]|[3908, 3909, 2838]
31451|569|4|0|335|3|109|[3900, 3901, 3902, 1330]|[370, 3900, 3901, 3902]
29571|1180|4|0|489|3|66|[2890, 3908, 3909]|[3908, 3909, 2838]
14914|569|4|0|335|3|109|[3900, 3901, 3902, 1330]|[370, 3900, 3901, 3902]
17793|569|4|0|335|3|109|[3900, 3901, 3902, 1330, 3915]|[3915, 370, 3900, 3901, 3902]
32519|569|4|1|335|3|109|[3900, 3901, 3902, 1330, 3915, 3912]|[3912, 3915, 370, 3900, 3901, 3902]
2358|569|4|0|335|3|109|[3900, 3901, 3902, 1330]|[370, 3900, 3901, 3902]
7339|569|4|0|335|3|109|[3900, 3901, 3902, 1330, 3915, 3912]|[3912, 3915, 370, 3900, 3901, 3902]
30072|249|10|1|500|0|115|[3229, 2864]|[275, 965]
27707|105|6|0|495|3|-1|[2136]|[1072]
13542|569|4|0|335|3|109|[3900, 3901, 3902, 1330, 3915]|[3915, 370, 3900, 3901, 3902]
18690|105|6|1|495|3|-1||
27333|389|4|2|474|0|-1||
7753|150|4|0|453|0|108|[3254, 807, 216, 3625, 2872, 3473]|[3624, 1825, 2346, 366]
27436|1040|10|0|502|0|85|[1803, 2947, 3874, 1775, 3941]|[3941, 1480, 1677, 366, 3056]
19156|1494|4|0|485|3|66|[2470, 2848]|[1072]
8482|148|4|1|455|0|166||
4511|656|10|1|507|0|17|[2091, 644, 2632, 3447]|[298, 3330, 678, 959]
19897|431|6|1|491|0|117||
403|194|10|3|502|0|85|[2463, 1792, 3644, 1696, 871, 3874, 3916]|[1480, 3916, 621, 366, 2364]
31537|643|10|1|503|0|101|[2731, 2023]|[298, 678]
740|349|4|1|536|3|66||
21538|325|4|1|474|0|-1||
22946|349|4|2|536|3|66||
6506|827|4|1|491|0|144|[3775, 1807]|[1072, 2012]
260|745|4|0|282|3|66|[218, 278, 3915]|[3915, 2006, 2231]
4821|745|4|0|282|3|66|[218, 1704, 3461, 278, 3915]|[3915, 2006, 2231]
21520|105|6|0|495|3|-1|[2136, 3718]|[1072]
23190|1275|10|2|515|0|92|[1176, 732, 17, 3240, 2207, 536, 115]|[252, 519]
2196|389|4|1|474|0|-1|[1212, 141]|[3288, 2346]
21085|105|6|1|495|3|-1||
14028|993|10|0|421|3|3|[2580, 2690, 2700]|[2723, 519]
1213|246|9|2|455|0|166||
29034|105|6|1|495|3|-1||
31647|105|6|1|495|3|-1|[1807]|[1072]
29208|105|6|1|495|3|-1||
6520|431|6|1|491|0|117||
3073|431|6|1|491|0|117||
25670|20|10|1|203|0|84|[585, 1813, 2226]|[3056, 678, 1735]
3507|431|4|2|491|0|144||
21747|1036|4|1|468|0|-1||
15932|322|6|1|536|0|46||
10240|369|10|0|534|0|132|[1045, 846]|[3617, 2346]
27616|246|4|1|468|0|-1|[1123]|[2346]
3242|177|4|0|468|0|161|[191, 3130]|[2364, 1677]
10486|1136|6|1|479|3|-1||
18692|177|4|0|468|0|161|[3185, 191, 3130]|[2793, 2364, 1677]
17626|105|6|1|495|3|-1||
31455|1040|4|1|458|0|-1||
19044|105|6|1|495|3|-1||
251|504|10|2|441|3|39|[3551, 1724]|[3616, 366]
20382|251|4|1|456|0|-1||
29705|105|6|1|495|3|-1||
1818|1025|10|1|505|0|149|[1402, 695, 3322, 1085, 1053, 3591]|[3288, 875, 2364, 2928]
23813|618|6|0|303|3|45|[529, 1772, 4025, 4026]|[4026, 4025, 1682, 2364]
17500|618|6|0|303|3|45|[529, 1772, 1118, 4025, 4026]|[3624, 1682, 4025, 4026, 2364]
14351|671|10|0|503|3|17|[3654, 3970]|[3056, 3970]
16239|1111|4|2|491|0|66|[699, 785, 1920, 4047]|[1682, 2364, 4047]
3734|431|6|0|487|0|117|[1807]|[1072]
1103|1156|6|0|27|0|146||
12945|1104|10|1|260|3|45|[2973, 993]|[252, 519]
14758|1156|4|1|496|0|33||
13614|671|10|1|503|3|85|[2995]|[3189]
11988|1111|4|0|491|0|66|[699, 785, 1920, 1136, 4047]|[3624, 1682, 2364, 4047]
30024|671|10|1|503|3|85|[3654, 3970]|[3056, 3970]
12878|1111|4|0|491|0|66|[699, 785, 1920, 4047]|[1682, 2364, 4047]
29759|337|6|0|9|3|45|[2733, 2574, 1007, 3610]|[3624, 252, 519]
8378|1055|1|0|474|0|-1|[3901, 3900, 3903, 3910, 399, 1652]|[3616, 3910, 366, 3900, 3901, 3903]
4365|671|10|0|503|3|85|[2995]|[3189]
7797|671|10|0|503|3|17|[3654, 3970]|[3056, 3970]
23425|388|6|1|491|0|117|[2136, 2115]|[1072, 1062]
21781|671|10|0|503|3|17|[3654, 3970]|[3056, 3970]
14444|813|4|1|456|0|-1||
6649|246|4|1|468|0|-1|[1123]|[2346]
28215|342|10|0|225|0|84|[3459, 1029, 4203]|[3056, 336, 4203]
844|1144|4|1|487|0|66|[2203, 3900, 2716, 3903]|[1072, 2793, 3900, 3903]
27959|888|10|0|282|0|84|[1910, 645]|[2364, 2006]
30940|1411|10|0|190|0|96|[3900, 3901, 3902, 2226]|[678, 3900, 3901, 3902]
22778|1411|10|0|190|0|96|[3900, 3901, 3902, 21, 2226]|[678, 3900, 3901, 3902]
3935|1156|6|1|377|0|146|[2136]|[1072]
1117|1156|6|1|495|0|146|[2136]|[1072]
20105|1156|6|1|495|0|146||
29266|1156|6|1|495|0|146||
11011|810|10|0|503|0|29|[328, 870, 146, 1138]|[275, 2364, 965]
11484|1246|6|1|491|0|46||
14810|464|4|1|491|0|66||
27779|157|4|1|448|3|161|[3459, 2561, 206, 2085]|[3056, 366, 1480]
3130|157|4|0|448|3|161|[3107, 2162, 206, 2085]|[1480, 1677, 366]
26411|1383|6|1|537|0|122||
32082|1016|6|1|536|3|46|[2628]|[34]
25416|519|4|1|487|0|144||
7253|1036|4|1|525|0|-1||
15071|487|4|1|491|0|66||
24061|406|10|0|503|0|9|[2828, 277, 765, 3976, 3913]|[3976, 3913, 322, 2364]
21045|246|4|1|468|0|76||
6835|617|4|0|487|3|66|[2470, 1608, 3900, 3901, 3905, 3902, 3903]|[3905, 1072, 3900, 3901, 3902, 3903]
4249|746|6|0|490|2|-1|[1807]|[1072]
17514|1025|10|0|522|0|17|[601, 2522, 3575]|[275, 2364, 965]
26841|539|4|0|487|0|-1|[2203, 2716]|[1072, 2793]
1075|539|4|0|487|0|-1|[2203, 2716, 1694, 3595, 1657, 3915, 3914]|[2793, 3914, 3915, 1072, 600]
32724|326|4|2|536|0|144||
30462|453|4|0|458|0|-1|[281, 2927, 3783, 2718, 478]|[3616, 2364, 2006]
23691|453|4|1|458|0|-1|[281, 2927, 3783, 2718, 478]|[3616, 2364, 2006]
16143|1379|10|1|515|0|77|[390, 536]|[252, 519]
7844|1383|10|1|503|0|101|[3502]|[3860]
21521|1383|10|1|503|0|-1|[1392, 3502]|[3860, 3189]
20333|1383|10|0|503|0|101|[3502]|[3860]
18936|1111|6|0|9|0|17|[3143, 3519]|[252, 519]
30289|158|4|1|245|0|76|[1373, 2022, 367]|[1825, 1677, 366]
23540|464|4|1|491|0|66|[3138]|[1072]
19319|378|10|0|421|3|3|[3224, 2580, 2100, 2374, 2690, 2700]|[3624, 2723, 2364, 519]
31015|406|6|0|307|0|17|[1772, 1236, 4129]|[4129, 1682, 2364]
19857|539|4|0|487|0|-1|[2203, 2716]|[1072, 2793]
28497|1232|10|2|503|0|5|[578, 1760, 2615, 2125, 720, 3916]|[965, 2762, 3916, 275, 2231]
3448|153|10|2|503|0|122|[1772, 3948]|[1682, 3948]
6191|539|4|0|487|0|-1|[2308, 3150, 1524, 2203, 2716, 284, 3044, 3561, 1657, 3915, 3914]|[322, 2793, 3914, 3915, 1072, 2231, 600]
30776|827|10|0|348|0|95|[1986, 953, 3245, 2565, 3173, 3915]|[3624, 2793, 3915, 1840, 2364]
29989|990|4|0|474|0|-1|[3867, 1998, 1124, 803, 3025, 46, 3915]|[3915, 2723, 519, 1543]
28272|937|4|1|491|3|66||
12375|937|4|1|491|3|66||
3531|771|10|1|503|0|77|[601, 3575]|[275, 965]
27006|782|10|0|503|0|-1|[435, 146, 3150, 1694, 2863, 1138, 2209]|[2209, 965, 2863, 275, 600, 2364]
18414|771|10|1|503|0|17|[601, 3575]|[275, 965]
27578|771|10|1|503|0|17|[578, 3575]|[275, 965]
30724|772|10|1|522|0|90|[1021, 2646]|[2364, 422]
27898|1383|10|1|503|0|101|[3502]|[3860]
27493|933|10|0|522|0|132|[68, 2603]|[2364, 422]
145|1383|10|0|503|0|101|[3502]|[3860]
7114|1383|10|0|503|0|101|[2402, 2137, 2960]|[2346, 1677]
13147|1058|4|1|491|0|66|[274, 1807, 1569, 1898, 2586]|[2920, 1072, 2723, 519]
21650|464|4|1|487|0|66|[1467]|[1072]
7353|1025|10|2|503|0|17|[1207, 2995]|[2364, 3189]
15422|132|4|1|470|0|-1|[2011, 3171, 724]|[3330, 2011, 959]
9500|1023|10|0|503|0|85|[3424, 1147, 3817, 1091, 2995, 1085, 1578]|[965, 422, 2928, 3189, 2364]
26979|23|6|1|491|0|117|[1807, 580]|[1072, 686]
2882|1371|10|1|516|0|17||
25070|1385|4|0|453|0|108|[3916, 1373]|[3916, 366]
10166|1385|4|0|453|0|108|[3254, 184]|[1825, 366]
18561|82|10|1|504|0|185||
